scorer,,,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img14641.png,304.45895565049335,359.2385536651911,290.89251886235377,325.6173842337147,270.2479411412717,345.08227179930634,267.2987157525457,304.9728065126327,280.86515254068536,285.5079189470411,246.65413803146373,287.2774541802767,263.75964528607454,261.9141158372331,352.8262520255998,218.2655800840883
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img14831.png,225.41971523263652,396.3987935631387,261.40026497509376,398.16832879637434,247.83382818695412,371.62530029784034,282.634687773921,373.9846806088211,305.63864580598374,388.7308075524511,296.20112456206056,349.8010324212679,333.36136446000813,351.5705676545035,371.111449435701,322.66815884498874
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img14868.png,282.04484269617575,222.98434070604992,266.1190255970553,241.8593831938963,294.43158932882494,245.9882987381127,282.634687773921,273.1211723143919,269.65809606352656,296.12513034645474,299.74019502853173,294.9454401909643,290.89251886235377,332.6955251666571,317.43554736088777,432.96918838334113
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img15015.png,201.2360670450833,352.7502578099939,231.90801108783376,360.41824382068154,228.95878569910775,327.3869194669503,258.45103958636776,339.1838210218543,283.81437792941136,358.6487085874459,279.68546238519497,315.0001728343011,312.71678673892615,326.2072293114599,393.5255623900186,330.92598993342153
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img15075.png,198.28684165635735,111.5036210122071,169.38443284684251,123.8903676448563,194.15792611214096,141.5857199772123,163.48598206939056,158.69122723182312,136.9429535708565,166.35921324251072,175.28288362429453,181.10534018614072,144.0210945037989,211.18743915114592,152.27892559223176,315.0001728343011
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img15172.png,516.8031836387654,145.1247904436835,504.4164370061162,171.0779738644723,533.318845815631,171.0779738644723,523.2914794939626,194.0819318965351,505.59612716160655,220.0351153173239,543.9360572150446,219.4452702395787,524.471169649453,256.6055101375263,512.674268094549,359.8283987429363
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img15200.png,366.98253389148454,45.4409723047447,367.57237896922976,74.9332261920047,387.03726653482136,57.23787385964871,401.7833934784514,84.9605925136731,400.0138582452158,107.37470546799071,428.91626705473055,82.0113671249471,446.02177430934137,128.01928318907272,490.2601551402314,221.80465055055953
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img15220.png,288.53313855137293,217.0858899285979,309.177716272455,198.2108474407515,287.94329347362776,185.82410080810232,323.92384321608495,156.9216919985875,349.28718155912856,158.1013821540779,320.97461782735894,133.9177339665247,365.80284373599414,120.94114225613032,437.7639432209086,107.9645505457359
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img15226.png,273.78701160774295,254.8359749042907,296.20112456206056,235.96093241644434,270.2479411412717,227.11325625026632,300.33004010627695,202.9296080627131,331.5918292267726,199.98038267398712,293.25189917333455,180.5154951083955,333.36136446000813,163.9998329315299,434.81471783218257,140.40602982172192
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img15232.png,181.18133440174654,316.1798629897915,214.80250383322294,312.0509474455751,195.33761626763135,289.6368344912575,223.06033492165574,281.96884848056993,254.32212404215136,279.0196230918439,231.90801108783376,250.7070593600743,267.2987157525457,244.21876350487713,351.05671679236417,173.43735417545312
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img15338.png,119.83744631624573,256.6055101375263,142.84140434830852,281.3790034028247,151.68908051448653,255.42581998203593,172.33365823556852,273.1211723143919,182.36102455723693,302.6134262016519,197.69699657861213,269.58210184792074,217.16188414420373,295.5352852687095,305.0488007282386,344.4924267215611
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img15583.png,425.3771965882594,97.3473391463223,413.58029503335536,123.8903676448563,438.35378829865374,119.1716070228947,434.81471783218257,151.02324122113552,419.47874581080737,169.89828370898192,456.63898570875494,162.82014277603952,441.3030136873798,204.10929821820352,397.06463285648977,288.4571443357671
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img15677.png,329.82229399353696,112.6833111676975,333.36136446000813,136.8669593552507,358.72470280305174,123.3005225671111,360.49423803628736,156.9216919985875,356.36532249207096,181.10534018614072,389.98649192354736,159.8709173873135,394.705252545509,208.23821376241992,404.14277378943217,309.6915671345943
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img16192.png,175.87272870203975,139.81618474397672,209.49389813351615,140.40602982172192,197.1071515008669,110.91377593446191,224.24002507714613,115.04269147867831,243.70491264273772,139.22633966623152,239.57599709852133,96.1676489908319,266.1190255970553,116.2223816341687,227.18925046587214,59.597254170629505
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img16498.png,164.66567222488095,155.7420018430971,194.15792611214096,141.5857199772123,175.28288362429453,129.19897334456311,197.1071515008669,117.40207178965912,217.75172922194895,119.1716070228947,189.43916549017933,93.8082686798511,218.34157429969412,98.52702930181272,243.70491264273772,57.827718937393904
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img16543.png,165.25551730262612,146.89432567691912,195.33761626763135,133.3278888887795,172.33365823556852,114.45284640093311,195.33761626763135,111.5036210122071,217.75172922194895,115.04269147867831,190.61885564566973,90.26919821337992,215.98219398871333,94.39811375759632,242.52522248724733,61.366789403865106
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img17363.png,188.25947533468894,232.4218619499731,205.95482766704492,257.7852002930167,225.41971523263652,235.96093241644434,234.85723647655976,269.58210184792074,226.5994053881269,294.9454401909643,269.65809606352656,292.5860598799835,238.39630694303094,315.59001791204633,150.50939035899614,307.9220319013587
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img17435.png,184.7204048682177,129.7888184223083,156.99768621419332,142.7654101327027,189.43916549017933,157.5115370763327,165.25551730262606,179.3358049529051,140.48202403732768,194.6717769742803,187.0797851791985,206.4686785291843,159.3570665251741,223.5741857837951,202.4157572005737,319.1290883785175
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img17646.png,194.1579261121409,113.86300132318789,217.7517292219489,116.8122267119139,218.34157429969412,92.6285785243607,238.9861520207761,104.4254800792647,248.4236732646993,129.1989733445631,246.0642929537185,86.73012774690869,269.0682509857813,114.45284640093308,257.8611945086225,51.929268159941905
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img18201.png,223.06033492165568,57.237873859648694,236.0369266320501,83.19105728043749,262.5799551305841,59.007409092884295,265.5291805193101,77.2926065029855,256.6815043531321,89.0895080578895,290.3026737846085,87.90981790239908,262.5799551305841,101.4762546905387,187.0797851791985,165.7693681647655
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img18465.png,156.4078411364481,154.5623116876067,138.1226437263469,175.20688940868868,165.2555173026261,179.33580495290508,148.7398551257605,204.6991432959487,128.09527740467848,220.62496039506914,162.89613699164528,225.93356609477593,139.30233388183728,261.3242707594879,172.9235033133137,348.6213422657775
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img18871.png,354.59578725883534,87.31997282465389,366.98253389148454,108.55439562348104,387.03726653482124,86.73012774690866,403.55292871168695,115.04269147867825,402.3732385561965,138.63649458848624,436.5842530654181,116.22238163416864,443.66239399836047,150.43339614339027,450.7405349313028,254.24612982654548
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img21069.png,187.07978517919847,103.83563500151948,167.6148976136069,123.8903676448563,194.15792611214087,128.0192831890727,187.07978517919847,147.4841707546643,176.4625737797849,168.71859355349147,218.3415742996941,158.1013821540779,219.52126445518448,179.92565003065027,307.9980261169645,147.4841707546643
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img23667.png,139.89217895958248,149.84355106564507,152.2789255922317,177.5662697196695,173.51334839105888,155.1521567653519,168.7945877690973,185.2342557303571,145.2007846592893,199.3905375962419,182.3610245572369,200.5702277517323,158.17737636968369,218.2655800840883,139.30233388183728,165.17952308702027
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img23746.png,201.8259121228285,169.3084386312367,218.3415742996941,145.71463552142868,190.02901056792447,145.12479044368348,213.0329685999873,128.0192831890727,234.2673913988145,128.6091282668179,203.0056022783189,115.04269147867828,212.44312352224208,99.11687437955788,146.97031989252488,166.3592132425107
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img24847.png,215.9821939887133,237.7304676496799,236.03692663205007,250.11721428232903,250.7830535756801,224.75387593928548,267.8885608302909,253.06643967105504,280.86515254068524,281.9688484805699,296.79096963980567,243.03907334938668,318.02539243863293,277.8399329363535,382.90835099060484,364.5471593648979
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img24928.png,205.9548276670449,268.4024116924303,234.85723647655968,274.30086246988225,231.3181660100885,244.80860858262224,261.9901100528389,254.83597490429065,278.50577222970446,276.07039770311786,280.2753074629401,239.50000288291545,303.8691105727481,263.68365107046867,350.46687171461895,349.80103242126785
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img24952.png,179.4117991685109,176.38657956417907,184.13055979047246,207.0585236069295,203.0056022783189,187.00379096359268,217.75172922194886,224.75387593928548,220.70095461067487,248.93752412683864,243.11506756499247,224.16403086154025,262.57995513058404,255.42581998203588,320.9746178273589,294.94544019096423
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img25128.png,461.9475914084617,399.3480189518647,496.1586059176833,382.24251169725386,473.1546478856204,369.85576506460467,503.8265919283708,356.2893282764651,534.4985359711212,346.85180703254184,494.3890706844477,330.33614485567625,535.0883810488665,312.6407925233203,547.4751276815157,234.19139718320866
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img25154.png,296.2011245620605,385.19173708597987,329.82229399353685,387.55111739696065,316.8457022831425,358.64870858744587,356.36532249207085,366.90653967587866,374.65051990217205,388.1409624747059,375.8302100576625,342.72289148832544,405.9123090226677,371.6253002978403,512.6742680945489,365.72684952038827
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img25429.png,95.6537981286925,250.7070593600743,125.73589709369767,256.0156650597811,115.1186856942841,222.3944956283047,133.4038831043853,231.83201687222794,149.3297002035057,245.39845366036752,135.1734183376209,215.3163546953623,159.35706652517408,214.72650961761713,238.98615202077607,165.7693681647655
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img28631.png,189.4391654901793,112.09346608995227,215.9821939887133,107.96455054573588,205.9548276670449,84.37074743592788,233.08770124332406,86.73012774690869,264.34949036381965,97.9371842240675,242.5252224872473,59.00740909288428,267.8885608302909,67.85508525906226,187.6696302569437,92.62857852436068
labeled-data,FiberphotometryTest-240918_ic240724f-240918-162625_Vid1,img29054.png,164.0758271471357,155.1521567653519,195.33761626763126,135.6872691997603,169.3844328468425,116.22238163416867,197.6969965786121,113.86300132318789,217.75172922194886,129.1989733445631,207.1345178225353,97.9371842240675,224.82987015489127,99.70671945730308,130.4546577156593,202.92960806271307
labeled-data,FiberphotometryTest-240920_ic240713j-240920-153823_Vid1,img00140.png,511.8548972788889,164.71192876954987,508.86337471353824,189.2424138054252,538.7786003670449,179.6695415963031,538.7786003670449,214.37120335437066,510.05998373967856,226.3372936157733,560.9158673506397,220.95255299814212,547.7531680630968,253.26099670392912,548.949777089237,161.7204062041992
labeled-data,FiberphotometryTest-240920_ic240713j-240920-153823_Vid1,img00481.png,494.50406639985516,110.86452259323812,498.69219799134606,135.9933121421836,524.4192920533617,122.23230834157062,525.615901079502,152.1475339950771,508.86337471353824,177.2763235440226,551.3429951415176,168.90006036104077,534.590468775554,203.60172211910833,555.5311267330085,179.07123708323297
labeled-data,FiberphotometryTest-240920_ic240713j-240920-153823_Vid1,img01005.png,512.4532017919591,350.1863278212902,522.0260740010812,320.27110216778374,490.9142393214344,319.6727976547136,513.6498108180994,277.1931772267344,535.188773288624,268.8169140437525,495.70067542599537,258.6457373215603,521.4277694880111,219.1576394589317,554.9328222199383,176.07971451788234
labeled-data,FiberphotometryTest-240920_ic240713j-240920-153823_Vid1,img02407.png,532.1972507232734,172.48988743946154,522.0260740010812,138.38653019446411,500.48711153055643,162.91701523033947,491.51254383450447,127.01874444613165,501.0854160436266,110.26621808016799,469.9735813639798,138.98483470753425,461.597318180998,95.30860525341473,480.144758086172,68.98320667832901
labeled-data,FiberphotometryTest-240920_ic240713j-240920-153823_Vid1,img03908.png,327.5771072532888,429.76082805961755,352.10759228916413,406.4269520498825,325.7821937140784,395.05916630155,353.3042013153044,371.725290291815,378.43299086424986,362.15241808269286,331.16693433170957,356.1693729519916,350.31267874995376,322.0660157069941,301.25170867820304,236.50847033796552
labeled-data,FiberphotometryTest-240920_ic240713j-240920-153823_Vid1,img04438.png,374.84316378582906,42.65780810324327,399.3736488217044,63.59846606069783,408.9465210308265,37.2730674856121,432.2803970405616,61.80355252148745,426.8956564229304,86.93234207043291,459.20410012871747,53.42728933850562,467.5803633116993,97.10351879262512,479.5464535731019,185.0542822139343
